"row.ID","row.m.z","row.retention.time","All.identity.elements","posIEB_DD_2.mzXML.Peak.height","posIEB_DD_3.mzXML.Peak.height","posIEB_DD_4.mzXML.Peak.height","posIEB_DD_6.mzXML.Peak.height","pos_DD_1.mzXML.Peak.height","pos_DD_3.mzXML.Peak.height","posIEB_DD_1.mzXML.Peak.height","posIEB_DD_5.mzXML.Peak.height","pos_DD_4.mzXML.Peak.height","pos_DD_5.mzXML.Peak.height","pos_DD_2.mzXML.Peak.height","pos_DD_6.mzXML.Peak.height","NA.","ID_Ranked","Intensity_Ranked","Class_At_Max_Intensity","Adduct_At_Max_Intensity","Only_One_Class","Molecular","Adducts Confirmed by MS/MS"
394,518.324239095052,0.598061111111111,NA,9421510.3422619,9225407.28422619,9305285.32142857,9317619.25595238,9818093.68452381,10221565.0535714,9507420.58333333,9305373.52678571,9783587.9672619,9935921.51785714,9855662.36309524,9939638.95238095,NA,"1_LPC(18:3)+H | 3_MSDIAL_LPC 18:3-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;WKQNRCYKYCKESD-QNEBEIHSNA-N;C26H48NO7P | 3_MSDIAL_LPC 18:3-SN2;[M+H]+;CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;WKQNRCYKYCKESD-QNEBEIHSNA-N;C26H48NO7P","4430694.57 | 4317263.2 | 2990688.2","LPC","[M+H]+","No","LPC(18:3)","[M+H]+"
39,538.387029012044,1.70190416666667,NA,288735222.857143,293791014.666667,276965949.619048,284777377.142857,291129253.333333,311606755.809524,288540813.142857,291663573.523809,308212043.047619,294471160.380952,288760404.666667,305214226.285714,NA,"1_LPC(19:0)+H | 3_MSDIAL_LPC 19:0-SN1;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;WYIMORDZGCUBAA-UHFFFAOYNA-N;C27H56NO7P | 3_MSDIAL_LPC 19:0-SN2;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;WYIMORDZGCUBAA-UHFFFAOYNA-N;C27H56NO7P","129260866.97 | 125809300 | 79826670","LPC","[M+H]+","No","LPC(19:0)","[M+H]+|[M+Na]+"
735,552.402463277181,2.02617083333333,NA,3684828.84523809,3966060.14285714,3570215.08035714,3634775.43452381,3575524.19047619,3641559.71428571,3571284.24404762,3813313.64285714,3782438.99702381,3775346.32440476,3695171.27529762,3606134.32440476,NA,"1_LPC(20:0)+H | 3_MSDIAL_LPC 20:0-SN1;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;UATOAILWGVYRQS-UHFFFAOYNA-N;C28H58NO7P | 3_MSDIAL_LPC 20:0-SN2;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;UATOAILWGVYRQS-UHFFFAOYNA-N;C28H58NO7P","1738691.312 | 1698601.77 | 1177307.87","LPC","[M+H]+","No","LPC(20:0)","[M+H]+|[M+Na]+"
531,550.386446634928,1.4746875,NA,6143613.70833333,6572786.56547619,6114786.85714286,6230897.26190476,6503276.14880952,6493035.03571429,6294086.66071429,6450267.72619048,6468533.85714286,6838540.66071429,6641957.39285714,6559171.70238095,NA,"1_LPC(20:1)+H | 3_MSDIAL_LPC 20:1-SN1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;YYSFWGQAKJTHRE-SEYXRHQNNA-N;C28H56NO7P | 3_MSDIAL_LPC 20:1-SN2;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;YYSFWGQAKJTHRE-SEYXRHQNNA-N;C28H56NO7P","2181305.153 | 2129344.2 | 1486797.8","LPC","[M+H]+","No","LPC(20:1)","[M+H]+|[M+Na]+"
463,548.370905558268,1.0782375,NA,7282472.49107143,7013068.00297619,6877504.54761905,6644741.64880952,7446181.14285714,7150633.94345238,7233685.95238095,7075314.27083333,7133931.34821429,7668894.26190476,7185340.54761905,7026856.92857143,NA,"1_LPC(20:2)+H | 3_MSDIAL_LPC 20:2-SN1;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;YYQVCMMXPIJVHY-UTJQPWESNA-N;C28H54NO7P | 3_MSDIAL_LPC 20:2-SN2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;YYQVCMMXPIJVHY-UTJQPWESNA-N;C28H54NO7P","2265614.1726 | 2212754.8 | 1588670.4","LPC","[M+H]+","No","LPC(20:2)","[M+H]+"
157,546.355677286784,0.829158333333333,NA,36416572.5714286,35707353.3333333,36667150.3333333,36753373.7142857,38156028.8571429,39078355.2380952,37765056.7619048,38116873.5714286,36717046.8095238,39964027.5238095,39247655.6666667,40733416.2857143,NA,"1_LPC(20:3)+H | 3_MSDIAL_LPC 20:3-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;XUDGAAFUMTTZCO-QNEBEIHSNA-N;C28H52NO7P | 3_MSDIAL_LPC 20:3-SN2;[M+H]+;CC\C=C/C\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;XUDGAAFUMTTZCO-QNEBEIHSNA-N;C28H52NO7P","2673340.8238 | 2609435 | 1791822.9","LPC","[M+H]+","No","LPC(20:3)","[M+H]+"
79,544.339543660482,0.694658333333333,NA,122189957.285714,126642566.285714,124867910.666667,122277540.190476,136123368.142857,135130402.571429,132709950.571429,134389316.285714,134282459.380952,129243212.142857,133628665.52381,135390766.47619,NA,"1_LPC(20:4)+H | 3_MSDIAL_LPC 20:4-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;GOMVPVRDBLLHQC-DOFZRALJNA-N;C28H50NO7P | 3_MSDIAL_LPC 20:4-SN2;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;GOMVPVRDBLLHQC-DOFZRALJNA-N;C28H50NO7P","42858153.73 | 41704149 | 27558219","LPC","[M+H]+","No","LPC(20:4)","[M+H]+"
277,542.321922302246,0.735777777777778,NA,15060398.6309524,16376971.6428571,15840465.8095238,16151549,16658378.3809524,16763496.0952381,16438864.8571429,16418883,16133100.3333333,16533273.2380952,16129787.1428571,17123350.5714286,NA,"1_LPC(20:5)+H | 3_MSDIAL_LPC 20:5-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;PDIGSOAOQOXRDU-WMPRHZDHNA-N;C28H48NO7P | 1_LPC(18:2)+Na | 3_MSDIAL_LPC 20:5-SN2;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;PDIGSOAOQOXRDU-WMPRHZDHNA-N;C28H48NO7P","3947885.8087 | 3718726 | 3248707.2 | 1584030","LPC","[M+H]+","No","LPC(20:5)","[M+H]+"
11264,570.356029682843,0.768342424242424,NA,7247712.5,8592650,7275107.60714286,7171242.35714286,8335833,8132688.97619048,8174232.5,7938878,0,7888026,7829825.5,7970630.61904762,NA,"1_LPC(22:5)+H | 3_MSDIAL_LPC 22:5-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;BIEOSECQPGGZMF-WMPRHZDHNA-N;C30H52NO7P | 3_MSDIAL_LPC 22:5-SN2;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;BIEOSECQPGGZMF-WMPRHZDHNA-N;C30H52NO7P","3100457.2656 | 3018188.8 | 2032094","LPC","[M+H]+","No","LPC(22:5)","[M+H]+"
223,568.339218139648,0.660425,NA,22036602.0595238,22132455.0119048,21352112.3333333,21417119.0119048,23179604.1904762,24201709.7142857,22389552.7857143,22961549.0595238,23523981.3452381,22756612.6190476,23717579.4761905,22572159.3095238,NA,"1_LPC(22:6)+H | 3_MSDIAL_LPC 22:6-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LSOWKZULVQWMLY-WSDBEMKQNA-N;C30H50NO7P | 3_MSDIAL_LPC 22:6-SN2;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LSOWKZULVQWMLY-WSDBEMKQNA-N;C30H50NO7P | 1_LPC(20:3)+Na","8790286.322 | 8555460.8 | 5687870.8 | 3444638.3","LPC","[M+H]+","No","LPC(22:6)","[M+H]+"
1986,608.465209960938,4.203675,NA,772572.927083333,816182.845982143,783121.59375,856746.901785714,865349.426339286,894005.480654762,720428.732142857,810935.477678571,826617.504464286,869515.008184524,808304.224702381,901862.913690476,NA,"1_LPC(24:0)+H | 3_MSDIAL_LPC 24:0-SN1;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;SKJMUADLQLZAGH-UHFFFAOYNA-N;C32H66NO7P | 3_MSDIAL_LPC 24:0-SN2;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;SKJMUADLQLZAGH-UHFFFAOYNA-N;C32H66NO7P","342362.3025 | 335690.43 | 240627.77","LPC","[M+H]+","No","LPC(24:0)","[M+H]+"
705,454.292978922526,0.987354166666667,NA,3889458.33630952,3991584.0952381,3961891.39583333,3592163.13392857,4055553.60714286,4046085.80059524,4080701.70833333,3865571.8125,3724587.36607143,3895748.33630952,3863271.80357143,3927192.91964286,NA,"1_LPE(16:0)+H | 3_MSDIAL_LPE 16:0;[M+H]+;CCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;YVYMBNSKXOXSKW-UHFFFAOYNA-N;C21H44NO7P","581564.265 | 555532.07","LPE","[M+H]+","No","LPE(16:0)","[M+H]+"
495,482.324259440104,1.49317916666667,NA,6810762.41071429,6860783.14285714,6549258.19047619,6577793.14880952,6982614.05357143,7146563.11309524,6734923.01190476,6982685.3452381,7143511.18452381,7065489.89880952,6970855.82142857,7067948.36904762,NA,"1_LPE(18:0)+H | 3_MSDIAL_LPE 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;BBYWOYAFBUOUFP-UHFFFAOYNA-N;C23H48NO7P | 1_LPC(15:0)+H | 3_MSDIAL_LPC 15:0-SN1;[M+H]+;CCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;RJZVWDTYEWCUAR-UHFFFAOYNA-N;C23H48NO7P | 3_MSDIAL_LPC 15:0-SN2;[M+H]+;CCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;RJZVWDTYEWCUAR-UHFFFAOYNA-N;C23H48NO7P","1083702.5 | 1026597.8 | 249953.196 | 249953.196 | 209457.526","LPE","[M+H]+","No","LPE(18:0)","[M+H]+"
458,478.293140411377,0.767001388888889,NA,7457310.11607143,8043740.67261905,7827866.03571429,7493731.25595238,8341046.61904762,8395748.44642857,8326320.66071429,8201492.97023809,7878640.52380952,8491501.2202381,8191288.85714286,8570926.4702381,NA,"1_LPE(18:2)+H | 3_MSDIAL_LPE 18:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;DBHKHNGBVGWQJE-HZJYTTRNNA-N;C23H44NO7P","1202211.08 | 1102704.4","LPE","[M+H]+","No","LPE(18:2)","[M+H]+"
762,502.293132781982,0.728043055555556,NA,3441578.61755952,3778382.95907738,3581362.23511905,3457043.09821429,4021904.52380952,3861534.32142857,3872491.26190476,3927121.71130952,3887127.09821429,3568802.8139881,3753908.05208333,3912832.10119048,NA,"1_LPE(20:4)+H | 3_MSDIAL_LPE 20:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;JPNPIRVRGLGTRE-LTKCOYKYNA-N;C25H44NO7P","382756.483 | 328789.68","LPE","[M+H]+","No","LPE(20:4)","[M+H]+"
18857,530.324673276959,1.0221,NA,131909.265625,118677.3828125,174013.21875,150835.890625,181733.109375,0,131096.953125,120911.1484375,72692.9140625,137092.796875,92049.453125,139082.216517857,NA,"1_LPE(22:4)+H | 3_MSDIAL_LPE 22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;RSVFMXVZJZRSQQ-LTKCOYKYNA-N;C27H48NO7P","14771.0765 | 13595.124","LPE","[M+H]+","No","LPE(22:4)","[M+H]+"
1419,890.778607686361,11.8219305555556,NA,1366231.27678571,1430371.65178571,1334423.42857143,1398859.2797619,1392096.76488095,1431151.0952381,1407818.64583333,1428334.47321429,1415073.13392857,1410133.86607143,1429507.59821429,1381864.875,NA,"1_OxTG(16:0_18:1_18:2(OH))+NH4 | 1_OxTG(16:0_18:1_18:1(Ke))+NH4 | 1_OxTG(16:1_18:0_18:2(OH))+NH4 | 1_OxTG(16:1_18:0_18:1(Ke))+NH4 | 1_OxTG(16:1_18:1_18:1(OH))+NH4 | 1_OxTG(18:1_18:1_16:1(OH))+NH4","119014.671 | 119014.671 | 95373.536 | 95373.536 | 63526.568 | 28924.631","OxTG","[M+NH4]+","Yes","OxTG(16:0_18:1_18:2(OH))","[M+NH4]+"
2259,836.733687905407,12.797975,NA,628019.697916667,657411.081845238,725772.6875,783337.75,679182.961309524,695314.5625,649839.157738095,770891.25,244177.15625,789601.4375,805295.5625,606576,NA,"1_OxTG(16:0_18:1_14:0(CHO))+NH4 | 1_OxTG(16:0_18:1_14:1(OH))+NH4 | 1_OxTG(16:0_16:0_16:1(CHO))+NH4 | 1_OxTG(16:0_16:0_16:1(Ke))+NH4","55496.182 | 55496.182 | 2328.305 | 2328.305","OxTG","[M+NH4]+","Yes","OxTG(16:0_18:1_14:0(CHO))","[M+NH4]+"
7124,834.717391042998,10.7193,NA,82550.7596726191,95300.796875,80583.3962053571,93882.6610863095,85491.5559895833,86942.2176339286,78780.8214285714,97572.2433035714,95501.5658482143,89002.3444940476,86823.6692708333,81906.9304315476,NA,"1_OxTG(16:0_18:2_14:0(CHO))+NH4 | 1_OxTG(16:0_18:2_14:1(OH))+NH4 | 1_OxTG(14:0_18:2_16:1(OH))+NH4","9366.477 | 9366.477 | 6411.588","OxTG","[M+NH4]+","Yes","OxTG(16:0_18:2_14:0(CHO))","[M+NH4]+"
15937,862.749238029359,12.8995875,NA,563854.8125,575748,519215.34375,527148.9375,587088.3125,501451.1875,639127.0625,560784.059523809,595903.75,607594.8125,605189.625,575780.8125,NA,"1_OxTG(16:1_18:1_16:1(OH))+NH4 | 1_OxTG(18:1_18:1_14:0(CHO))+NH4 | 1_OxTG(18:1_18:1_14:1(OH))+NH4 | 1_OxTG(14:0_18:1_18:2(OH))+NH4 | 1_OxTG(14:0_18:1_18:1(Ke))+NH4 | 1_OxTG(16:0_16:1_18:2(OH))+NH4 | 1_OxTG(16:0_16:1_18:1(Ke))+NH4 | 1_OxTG(16:0_18:1_16:1(CHO))+NH4 | 1_OxTG(16:0_18:1_16:1(Ke))+NH4 | 1_OxTG(16:1_16:1_18:1(OH))+NH4 | 1_OxTG(16:0_16:0_18:3(OH))+NH4 | 1_OxTG(16:0_16:0_18:2(Ke))+NH4","158016.295 | 99462.281 | 99462.281 | 31948.091 | 31948.091 | 31580.701 | 31580.701 | 29176.778 | 29176.778 | 7292.135 | 6540.639 | 6540.639","OxTG","[M+NH4]+","Yes","OxTG(16:1_18:1_16:1(OH))","[M+NH4]+"
881,914.77916208903,13.1113541666667,NA,2763531.1875,2889221.9047619,2875208.4077381,2799474.74107143,2912129.41071429,2685628.08333333,2910180.4375,2764905.69345238,2825334.33333333,2785965.27380952,2916475.70238095,2892946.46428571,NA,"1_OxTG(18:1_18:2_18:2(OH))+NH4 | 1_OxTG(18:1_18:2_18:1(Ke))+NH4 | 1_OxTG(18:1_18:1_18:3(OH))+NH4 | 1_OxTG(18:1_18:1_18:2(Ke))+NH4 | 1_OxTG(18:2_18:2_18:1(OH))+NH4","131333.4 | 131333.4 | 101583.734 | 101583.734 | 24168.186","OxTG","[M+NH4]+","Yes","OxTG(18:1_18:2_18:2(OH))","[M+NH4]+"
2095,890.781252947078,13.5167013888889,NA,717494.285714286,843445.758928571,703966.392857143,753131.101190476,615228.194940476,691352.81547619,813352.9375,699728.303571429,648407.8125,706198.619047619,740874.3125,677987.4375,NA,"1_OxTG(18:1_18:1_16:1(OH))+NH4 | 1_OxTG(16:0_18:2_18:1(OH))+NH4 | 1_OxTG(16:0_18:1_18:2(OH))+NH4 | 1_OxTG(16:0_18:1_18:1(Ke))+NH4","146169.327 | 32543.693 | 26145.097 | 26145.097","OxTG","[M+NH4]+","Yes","OxTG(18:1_18:1_16:1(OH))","[M+NH4]+"
9205,916.794352069688,11.8597694444444,NA,848390.25,807893.392857143,860069.875,765750.5,852653.0625,842734.375,863070.8125,853733.1875,691897.3125,857365.1875,814504.872023809,842461.25,NA,"1_OxTG(18:1_18:1_18:2(OH))+NH4 | 1_OxTG(18:1_18:1_18:1(Ke))+NH4 | 1_OxTG(18:0_18:2_18:2(OH))+NH4 | 1_OxTG(18:0_18:2_18:1(Ke))+NH4 | 1_OxTG(18:1_18:2_18:1(OH))+NH4","49634.5 | 49634.5 | 48043.444 | 48043.444 | 45576.861","OxTG","[M+NH4]+","Yes","OxTG(18:1_18:1_18:2(OH))","[M+NH4]+"
491,764.525034586589,6.27905972222222,NA,6837593.50297619,6755863.8125,6734973.85119048,6219902.99404762,6958587.18452381,7176943.50892857,7329779.28869048,6711153.75297619,7319028.01190476,7405390.72023809,7112348.29464286,7075416.21428571,NA,"1_PC(13:0_22:6)+H","178191.186","PC","[M+H]+","Yes","PC(13:0_22:6)","[M+H]+"
93,754.538312276204,5.0653,NA,93574557.0952381,96046290.6666667,89246652.8571429,86133722.1904762,91267961.8095238,94132785.8095238,93843566.2380952,93510454.4285714,93800180.1190476,97483751.4761905,94601957.3571429,94923009.6190476,NA,"1_PC(14:0_20:4)+H","37784493.077","PC","[M+H]+","Yes","PC(14:0_20:4)","[M+H]+|[M+Na]+"
115,730.53860727946,5.26436666666667,NA,65170628.7619048,68291163.6190476,62790062.0952381,66015784.7619048,69343396.3809524,69403674.3809524,66799003.1428571,70660118,68241744.6666667,68560073.7142857,68818693.1428571,69518115.2380952,NA,"1_PC(14:0_18:2)+H","28271240.56","PC","[M+H]+","Yes","PC(14:0_18:2)","[M+H]+|[M+Na]+"
188,706.539082845052,6.17765,NA,28944155.3809524,30443959.452381,29649892.4285714,31184733.8571429,30939019.8095238,30252109.3690476,30043618.9523809,30967102.5238095,30071233.7142857,29279159.1904762,31204049.8333333,29312535.9404762,NA,"1_PC(14:0_16:0)+H","19651826.097","PC","[M+H]+","Yes","PC(14:0_16:0)","[M+H]+"
340,704.522631327311,5.039025,NA,11470277.8690476,11985771.7738095,11407419.8452381,11565540.3809524,11604801.6428571,11627039.9761905,11872595.8095238,11662026.7857143,11659977.547619,12135151.8571429,11646643.2916667,11857360.1547619,NA,"1_PC(14:0_16:1)+H | 1_PC(14:1_16:0)+H","5607804.911 | 5605461.397","PC","[M+H]+","Yes","PC(14:0_16:1)","[M+H]+"
145,744.553731282552,5.92137638888889,NA,45328089,44961044.4285714,43850736.3571429,43625170,42556432.2619048,43055325.5952381,43640536.7142857,42664741.1190476,44082792.6428571,46862178.952381,45293442.4523809,42519902.9523809,NA,"1_PC(15:0_18:2)+H","20087111.9124","PC","[M+H]+","Yes","PC(15:0_18:2)","[M+H]+"
296,768.554089864095,5.72732083333333,NA,13510444.077381,13986317.9047619,13765149.1547619,14573981.5595238,14306004.3809524,14521443.6904762,14895101.3809524,13853910.5238095,15833473.9880952,15469968.6666667,14955337.3690476,14967530.2023809,NA,"1_PC(15:0_20:4)+H","4754274.3775","PC","[M+H]+","Yes","PC(15:0_20:4)","[M+H]+"
402,770.569300333659,6.23608472222222,NA,9031520.48809524,9499419.84523809,9718381.54761905,9460560.70238095,9983769.16666667,9850658.48809524,9417600.02380952,9734501.26190476,9787940.86904762,9636813.70238095,9347943.09523809,9960919.22619048,NA,"1_PC(15:0_20:3)+H | 1_PC(17:1_18:2)+H","6045460.763 | 6027290.966","PC","[M+H]+","Yes","PC(15:0_20:3)","[M+H]+"
518,720.553700764974,6.78066666666667,NA,6342026.09523809,6207299.14285714,6130732.63095238,6149691.52380952,6182977.94642857,6424997.9047619,6328122.56547619,6237124.29761905,6476321.50595238,6731064.21428571,6407560.29166667,5997880.16071429,NA,"1_PC(15:0_16:0)+H","3006184.5127","PC","[M+H]+","Yes","PC(15:0_16:0)","[M+H]+"
567,742.537879943848,5.09340138888889,NA,5531371.75,5519744.78571428,5141486.23809524,5016406.07142857,5507629.5,6100412.5952381,5087385.48809524,5544275.30952381,6191016.86904762,6150071.5952381,5836155.22619048,6178551.33333333,NA,"1_PC(15:0_18:3)+H","1378471.8648","PC","[M+H]+","Yes","PC(15:0_18:3)","[M+H]+"
682,794.568473815918,5.81719861111111,NA,4110462.84523809,4405844.38095238,4027151.76785714,4143641.58928571,4423416.86904762,4360160.1547619,4167363.22619048,4269369.76190476,4157628.72023809,4071269.92857143,4165791.8452381,4058092.95238095,NA,"1_PC(15:0_22:5)+H | 1_PC(17:0_20:5)+H | 1_PC(17:1_20:4)+H","2205223.2479 | 2202985.2951 | 2202791.4464","PC","[M+H]+","Yes","PC(15:0_22:5)","[M+H]+"
513,742.539049784342,6.91129722222222,NA,6484849.22023809,6591053.86904762,6154412.23809524,6070426.25595238,6406921.32738095,6386453.22619048,6120339.68154762,6464076.625,6334524.14880952,6350508.89285714,6124113.36904762,6195834.20238095,NA,"1_PC(15:1_18:2)+H | 1_PE(18:1_18:2)+H | 3_PE(36:3)+H","16281196.38 | 2355594.131 | 2199360.651","PC","[M+H]+","No","PC(15:1_18:2)","[M+H]+"
1,758.570103963216,6.54557777777778,NA,1925488618.66667,1974225348.57143,2021888828.95238,1934898986.66667,1926313545.14286,1926913581.71429,1889253580.19048,2045756105.14286,1937708699.42857,1914080428.19048,1924506435.04762,1931546157.71429,NA,"1_PC(16:0_18:2)+H | 1_PC(16:1_18:1)+H","950488380.47 | 947325924.36","PC","[M+H]+","Yes","PC(16:0_18:2)","[M+H]+|[M+Na]+"
3,782.569435119629,6.34623055555556,NA,1403278409.90476,1386543947.42857,1374591946.66667,1437856365.71429,1355483429.33333,1362348891.42857,1376184062.47619,1412703012.57143,1374098932.57143,1399471785.14286,1397853232,1373971471.2381,NA,"1_PC(16:0_20:4)+H","654986622.07","PC","[M+H]+","Yes","PC(16:0_20:4)","[M+H]+|[M+Na]+"
5,760.585594177246,7.47078888888889,NA,1164176627.80952,1210696313.90476,1176710531.04762,1159677766.09524,1197233139.80952,1165848388.57143,1210235273.14286,1190450756.57143,1191166529.52381,1155165371.42857,1192662910.47619,1169731623.61905,NA,"1_PC(16:0_18:1)+H","618617657.977","PC","[M+H]+","Yes","PC(16:0_18:1)","[M+H]+"
10,784.585077921549,6.85160416666667,NA,786049206.857143,787786716.952381,787750462.47619,810753962.666667,780008714.666667,814302844.952381,783026662.095238,765556062.47619,805313622.857143,785623099.428571,775600330.666667,816515873.523809,NA,"1_PC(16:0_20:3)+H | 1_PC(18:1_18:2)+H","426289833.12 | 425243913.679","PC","[M+H]+","Yes","PC(16:0_20:3)","[M+H]+|[M+Na]+"
13,806.568725585938,6.01516388888889,NA,595655934.47619,592354366.47619,576056346.285714,613373783.619048,600983243.809524,624291020.952381,590571372.190476,621134041.523809,595251321.904762,593483456.761905,601740034.285714,611428566.47619,NA,"1_PC(16:0_22:6)+H","199047118.809","PC","[M+H]+","Yes","PC(16:0_22:6)","[M+H]+|[M+Na]+"
64,780.554066975911,5.52506805555555,NA,157036367.428571,165257093.52381,160766859.333333,168803579.428571,168431875.047619,174206571.809524,162859324.571429,169740055.428571,167234003.809524,175565705.047619,175568527.619048,170130304.571429,NA,"1_PC(16:0_20:5)+H | 1_PC(16:1_20:4)+H","30019985.821 | 29900546.564","PC","[M+H]+","Yes","PC(16:0_20:5)","[M+H]+|[M+Na]+"
65,808.58401743571,6.76006388888889,NA,154626477.714286,154712969.904762,147914586.666667,160745198.095238,158629904,162650857.904762,151018691.428571,156378014.095238,155804756.190476,156199522.666667,154651207.238095,149470266.285714,NA,"1_PC(16:0_22:5)+H | 1_PC(18:0_20:5)+H | 1_PC(18:1_20:4)+H","54619433.23 | 54603339.818 | 54579385.234","PC","[M+H]+","Yes","PC(16:0_22:5)","[M+H]+"
75,734.570317586263,7.39374583333333,NA,134087277.238095,135060310.809524,135495273.428571,131123634.904762,137924016.476191,139516220.857143,138373736.761905,143377587.333333,142391325.714286,141631809.333333,141140477.047619,141904900.714286,NA,"1_PC(16:0_16:0)+H","37312679.459","PC","[M+H]+","Yes","PC(16:0_16:0)","[M+H]+"
76,810.600196838379,7.20206388888889,NA,131407954.857143,135204527.619048,128128363.619048,139199182.095238,140065136.761905,136431627.619048,129672049.333333,133408154.285714,135431807.619048,129116455.619048,136536494.47619,139138494.095238,NA,"1_PC(16:0_22:4)+H | 1_PC(18:1_20:3)+H | 1_PC(18:0_20:4)+H","56003465.035 | 55939517.757 | 55864342.289","PC","[M+H]+","Yes","PC(16:0_22:4)","[M+H]+"
86,732.554499308268,6.27905972222222,NA,111050696.761905,111425431.047619,111543324.761905,105797339.238095,111956340.333333,113008688.52381,113571253.619048,104715749.095238,115921494.190476,115135592.666667,111802457.904762,109222708.952381,NA,"1_PC(16:0_16:1)+H | 1_PC(14:0_18:1)+H","43480110.2 | 43391981.976","PC","[M+H]+","Yes","PC(16:0_16:1)","[M+H]+|[M+Na]+"
118,756.554779052734,5.67218333333333,NA,62177895.2380952,64680060,66817380.3809524,66387151.6190476,65098312,66401590.6666667,64001969.3333333,69155956.5714286,63895164.1904762,66016515.2380952,64763763.4285714,67972006.4761905,NA,"1_PC(16:0_18:3)+H | 1_PC(16:1_18:2)+H | 1_PC(14:0_20:3)+H","21182827.711 | 21175011.557 | 21151846.571","PC","[M+H]+","Yes","PC(16:0_18:3)","[M+H]+"
181,746.570373535156,6.89571388888889,NA,29889305.8809524,30005918.1904762,29097787.8571429,29460157.3333333,30110220.2857143,29831720.6666667,28434617.047619,28246279.8571429,30096613.2380952,29621576.5238095,29506074.3809524,29282497.5238095,NA,"1_PC(16:0_17:1)+H | 1_PC(15:0_18:1)+H | 1_PC(16:1_17:0)+H","17076917.736 | 17073302.987 | 17056349.652","PC","[M+H]+","Yes","PC(16:0_17:1)","[M+H]+"
